,2014 offence or offence category,2014 recorded cases,2014 clearance rate %,2015 offence or offence category,2015 recorded cases,2015 clearance rate %,2016 offence or offence category,2016 recorded cases,2016 clearance rate %,2017 offence or offence category,2017 recorded cases,2017 clearance rate %,2018 offence or offence category,2018 recorded cases,2018 clearance rate %,2019 offence or offence category,2019 recorded cases,2019 clearance rate %,2020 offence or offence category,2020 recorded cases,2020 clearance rate %,2021 offence or offence category,2021 recorded cases,2021 clearance rate %,2022 offence or offence category,2022 recorded cases,2022 clearance rate %,2023 offence or offence category,2023 recorded cases,2023 clearance rate %
268,26658.0,0.4,5526.0,27027.0,0.4,5918.0,29313.0,0.5,6560.0,198.0,0.0,58.0,42000.0,0.8,11901.0,40861.0,0.8,12419.0,36957.0,0.7,10948.0,33306.0,0.7,9934.0,13714,0.2,2413,12275.0,0.20662662963603246,2115.0
269,1483.0,0.0,352.0,1314.0,0.0,398.0,18685.0,0.3,5442.0,8670.0,0.2,2214.0,82.0,0.0,28.0,77.0,0.0,19.0,88.0,0.0,28.0,70.0,0.0,16.0,10914,0.2,2081,3064.0,0.051576700057417796,328.0
270,22144.0,0.4,6191.0,20533.0,0.3,5994.0,281756.0,4.4,79249.0,332384.0,5.8,96009.0,3156.0,0.1,968.0,2912.0,0.1,901.0,2629.0,0.0,730.0,2405.0,0.0,736.0,2709,0.0,304,83.0,0.001397149511999242,15.0
271,21950.0,0.4,6120.0,20306.0,0.3,5909.0,559.0,0.0,159.0,332067.0,5.8,95894.0,82.0,0.0,22.0,96.0,0.0,29.0,107.0,0.0,29.0,74.0,0.0,24.0,91,0.0,28,426833.0,7.184933947652679,119738.0
272,194.0,0.0,71.0,227.0,0.0,85.0,14465.0,0.2,4102.0,317.0,0.0,115.0,10544.0,0.2,3255.0,10495.0,0.2,3245.0,11156.0,0.2,3624.0,10630.0,0.2,3391.0,351021,6.2,101262,20545.0,0.3458365870364388,6158.0
273,253284.0,4.2,75473.0,253086.0,4.0,74281.0,15863.0,0.2,4834.0,49339.0,0.9,14057.0,7178.0,0.1,2122.0,7231.0,0.1,2116.0,7651.0,0.1,2426.0,7298.0,0.1,2252.0,19769,0.4,6176,158.0,0.0026596340107937376,35.0
274,252773.0,4.2,75332.0,252454.0,4.0,74115.0,716.0,0.0,201.0,45910.0,0.8,12998.0,3366.0,0.1,1133.0,3264.0,0.1,1129.0,3505.0,0.1,1198.0,3332.0,0.1,1139.0,150,0.0,48,7486.0,0.12601278610634126,2065.0
275,511.0,0.0,141.0,632.0,0.0,166.0,154012.0,2.4,40865.0,63.0,0.0,23.0,10622.0,0.2,2744.0,10214.0,0.2,2609.0,10169.0,0.2,2748.0,9892.0,0.2,2719.0,8156,0.1,2150,398644.0,6.710424940499106,111480.0
276,132.0,0.0,37.0,125.0,0.0,32.0,149598.0,2.3,39708.0,3274.0,0.1,1016.0,10303.0,0.2,2679.0,9943.0,0.2,2545.0,9947.0,0.2,2702.0,9727.0,0.2,2694.0,322946,5.7,92888,398306.0,6.704735343691206,111407.0
277,126.0,0.0,35.0,115.0,0.0,32.0,4414.0,0.1,1157.0,92.0,0.0,20.0,68.0,0.0,17.0,82.0,0.0,15.0,31.0,0.0,9.0,14.0,0.0,1.0,322647,5.7,92788,338.0,0.005689596807900527,73.0
278,6.0,0.0,2.0,10.0,0.0,0.0,28282.0,0.4,6278.0,11195.0,0.2,3542.0,251.0,0.0,48.0,189.0,0.0,49.0,191.0,0.0,37.0,151.0,0.0,24.0,299,0.0,100,41474.0,0.6981370947067055,12554.0
279,1665.0,0.0,377.0,1744.0,0.0,379.0,26916.0,0.4,5826.0,7771.0,0.1,2392.0,119816.0,2.2,31591.0,113140.0,2.1,29653.0,113042.0,2.1,29590.0,114865.0,2.3,28560.0,39583,0.7,12006,38891.0,0.6546571285682231,11798.0
280,1597.0,0.0,361.0,1680.0,0.0,362.0,1366.0,0.0,452.0,3424.0,0.1,1150.0,114780.0,2.1,30261.0,108622.0,2.0,28442.0,108538.0,2.0,28297.0,109371.0,2.2,27279.0,36889,0.7,11216,88.0,0.0014813151452522082,28.0
281,68.0,0.0,16.0,64.0,0.0,17.0,18302.0,0.3,5340.0,10845.0,0.2,2783.0,5036.0,0.1,1330.0,4518.0,0.1,1211.0,4504.0,0.1,1293.0,5494.0,0.1,1281.0,82,0.0,29,2405.0,0.04048366959467683,702.0
282,9578.0,0.2,2713.0,11544.0,0.2,3447.0,18126.0,0.3,5266.0,10474.0,0.2,2713.0,37.0,0.0,9.0,28.0,0.0,8.0,35.0,0.0,6.0,39.0,0.0,9.0,2526,0.0,739,90.0,0.0015149813985533948,26.0
283,9375.0,0.2,2657.0,11318.0,0.2,3374.0,176.0,0.0,74.0,68.0,0.0,18.0,28.0,0.0,8.0,25.0,0.0,7.0,22.0,0.0,7.0,23.0,0.0,8.0,86,0.0,22,10959.0,0.1844742349638517,3381.0
284,203.0,0.0,56.0,226.0,0.0,73.0,253672.0,4.0,72845.0,303.0,0.0,52.0,296.0,0.0,86.0,302.0,0.0,104.0,332.0,0.0,93.0,282.0,0.0,76.0,10691,0.2,3514,7783.0,0.13101222472156746,2317.0
285,689.0,0.0,146.0,632.0,0.0,151.0,253024.0,4.0,72551.0,127055.0,2.2,34474.0,18.0,0.0,7.0,37.0,0.0,6.0,39.0,0.0,7.0,40.0,0.0,14.0,7425,0.1,2367,3176.0,0.053462010242284246,1064.0
286,679.0,0.0,143.0,601.0,0.0,127.0,648.0,0.0,294.0,121835.0,2.1,33122.0,85.0,0.0,29.0,89.0,0.0,19.0,69.0,0.0,19.0,66.0,0.0,20.0,3266,0.1,1147,10169.0,0.17117606490988302,2722.0
287,10.0,0.0,3.0,31.0,0.0,24.0,137.0,0.0,41.0,5220.0,0.1,1352.0,65574.0,1.2,9217.0,58619.0,1.1,8782.0,49627.0,0.9,8768.0,43008.0,0.9,7837.0,11124,0.2,3099,10000.0,0.16833126650593275,2687.0
288,1459.0,0.0,458.0,1793.0,0.0,576.0,129.0,0.0,40.0,27.0,0.0,2.0,36018.0,0.6,4787.0,33085.0,0.6,4578.0,31637.0,0.6,5602.0,27884.0,0.6,5869.0,10928,0.2,3063,31.0,0.0005218269261683915,8.0
289,1459.0,0.0,458.0,1793.0,0.0,576.0,8.0,0.0,1.0,26.0,0.0,8.0,853837.0,15.4,221120.0,796891.0,14.7,207623.0,750817.0,14.1,188637.0,648198.0,12.8,161536.0,38,0.0,11,138.0,0.0023229714777818723,27.0
290,1304.0,0.0,426.0,1356.0,0.0,473.0,1613.0,0.0,326.0,271.0,0.0,77.0,23570.0,0.4,5345.0,21319.0,0.4,4985.0,17229.0,0.3,3792.0,15648.0,0.3,3423.0,158,0.0,25,134591.0,2.2655873490299996,32964.0
291,155.0,0.0,32.0,437.0,0.0,103.0,1523.0,0.0,305.0,17.0,0.0,6.0,16023.0,0.3,4420.0,16182.0,0.3,4086.0,14899.0,0.3,3912.0,13374.0,0.3,3494.0,129842,2.3,33059,127788.0,2.151071588426013,31251.0
292,92311.0,1.5,26220.0,89364.0,1.4,26122.0,90.0,0.0,21.0,95.0,0.0,33.0,245378.0,4.4,67498.0,233525.0,4.3,64175.0,217816.0,4.1,54618.0,195603.0,3.9,48313.0,123572,2.2,31507,6803.0,0.11451576060398606,1713.0
293,87457.0,1.4,24828.0,84730.0,1.3,24697.0,11560.0,0.2,3589.0,80675.0,1.4,10707.0,425.0,0.0,132.0,436.0,0.0,124.0,316.0,0.0,90.0,246.0,0.0,76.0,6270,0.1,1552,40.0,0.0006733250660237311,8.0
294,86157.0,1.4,24509.0,83353.0,1.3,24301.0,11298.0,0.2,3499.0,43340.0,0.8,4904.0,10600.0,0.2,2775.0,9178.0,0.2,2480.0,8017.0,0.2,2184.0,6730.0,0.1,1790.0,31,0.0,3,23.0,0.00038716191296364535,4.0
295,1300.0,0.0,319.0,1377.0,0.0,396.0,262.0,0.0,90.0,936572.0,16.3,248899.0,12949.0,0.2,4147.0,11262.0,0.2,3600.0,11175.0,0.2,3654.0,8322.0,0.2,2397.0,25,0.0,7,375.0,0.006312422493972478,107.0
296,916.0,0.0,272.0,918.0,0.0,264.0,455.0,0.0,122.0,26456.0,0.5,6223.0,628.0,0.0,158.0,687.0,0.0,230.0,543.0,0.0,161.0,526.0,0.0,142.0,359,0.0,126,38.0,0.0006396588127225444,9.0
297,868.0,0.0,258.0,849.0,0.0,240.0,443.0,0.0,119.0,16568.0,0.3,4787.0,124258.0,2.2,33127.0,116219.0,2.1,31105.0,115387.0,2.2,30250.0,101619.0,2.0,26805.0,48,0.0,13,63.0,0.0010604869789873764,19.0
298,48.0,0.0,14.0,69.0,0.0,24.0,12.0,0.0,3.0,252355.0,4.4,71979.0,120498.0,2.2,32272.0,112543.0,2.1,30225.0,111831.0,2.1,29432.0,97729.0,1.9,25616.0,78,0.0,19,64842.0,1.0914935982777692,10120.0
299,443.0,0.0,83.0,384.0,0.0,114.0,1578.0,0.0,640.0,505.0,0.0,142.0,3760.0,0.1,855.0,3676.0,0.1,880.0,3556.0,0.1,818.0,3890.0,0.1,1189.0,58860,1.0,9485,41431.0,0.69741327026073,7477.0
300,438.0,0.0,81.0,378.0,0.0,111.0,1578.0,0.0,640.0,11750.0,0.2,3180.0,22776.0,0.4,5124.0,20587.0,0.4,4798.0,16562.0,0.3,3622.0,15012.0,0.3,3258.0,37257,0.7,6834,799098.0,13.451317840235784,202082.0
301,5.0,0.0,2.0,6.0,0.0,3.0,1448.0,0.0,590.0,13582.0,0.2,4177.0,21279.0,0.4,4649.0,19254.0,0.4,4321.0,15322.0,0.3,3219.0,13783.0,0.3,2853.0,736896,13.1,190689,21788.0,0.3667601634631263,4501.0
302,1531.0,0.0,496.0,1512.0,0.0,510.0,130.0,0.0,50.0,652.0,0.0,223.0,1497.0,0.0,475.0,1333.0,0.0,477.0,1240.0,0.0,403.0,1229.0,0.0,405.0,18129,0.3,3946,21093.0,0.35506114044096393,5438.0
303,1520.0,0.0,491.0,1493.0,0.0,501.0,83214.0,1.3,24399.0,137066.0,2.4,37664.0,15773.0,0.3,4352.0,15915.0,0.3,4005.0,14599.0,0.3,3837.0,13124.0,0.3,3420.0,17446,0.3,4722,224070.0,3.771798688598435,59237.0
304,11.0,0.0,5.0,19.0,0.0,9.0,78666.0,1.2,23041.0,133302.0,2.3,36668.0,15659.0,0.3,4331.0,15771.0,0.3,3967.0,14362.0,0.3,3762.0,12949.0,0.3,3367.0,223149,4.0,61366,303.0,0.0051004373751297625,93.0
305,89.0,0.0,25.0,69.0,0.0,12.0,77660.0,1.2,22758.0,3764.0,0.1,996.0,114.0,0.0,21.0,144.0,0.0,38.0,237.0,0.0,75.0,175.0,0.0,53.0,286,0.0,77,9203.0,0.1549152645654099,2281.0
306,87.0,0.0,23.0,67.0,0.0,10.0,1006.0,0.0,283.0,25632.0,0.4,6000.0,222533.0,4.0,62599.0,210641.0,3.9,59060.0,192948.0,3.6,49032.0,170437.0,3.4,42568.0,7904,0.1,2113,10215.0,0.1719503887358103,2958.0
307,2.0,0.0,2.0,2.0,0.0,2.0,877.0,0.0,240.0,24285.0,0.4,5591.0,222110.0,4.0,62414.0,209937.0,3.9,58891.0,192260.0,3.6,48842.0,169746.0,3.4,42323.0,18174,0.3,2757,765.0,0.012877341887703855,286.0
308,906.0,0.0,247.0,859.0,0.0,249.0,796.0,0.0,213.0,1347.0,0.0,409.0,423.0,0.0,185.0,704.0,0.0,169.0,688.0,0.0,190.0,691.0,0.0,245.0,569,0.0,148,126519.0,2.129710350706411,35315.0
309,873.0,0.0,240.0,827.0,0.0,236.0,81.0,0.0,27.0,16247.0,0.3,4692.0,126.0,0.0,42.0,118.0,0.0,25.0,99.0,0.0,27.0,80.0,0.0,23.0,115187,2.0,30324,121618.0,2.047211196991853,34066.0
310,33.0,0.0,7.0,32.0,0.0,13.0,383.0,0.0,102.0,16102.0,0.3,4658.0,119.0,0.0,39.0,111.0,0.0,24.0,92.0,0.0,25.0,74.0,0.0,21.0,111160,2.0,29033,4901.0,0.08249915371455764,1249.0
311,766.0,0.0,234.0,737.0,0.0,229.0,375.0,0.0,99.0,145.0,0.0,34.0,7.0,0.0,3.0,7.0,0.0,1.0,7.0,0.0,2.0,6.0,0.0,2.0,4027,0.1,1291,21099.0,0.35516213920086753,4314.0
312,729.0,0.0,229.0,715.0,0.0,223.0,8.0,0.0,3.0,226761.0,3.9,66059.0,1369.0,0.0,332.0,1246.0,0.0,245.0,944.0,0.0,193.0,828.0,0.0,272.0,17493,0.3,3755,19272.0,0.3244080168102336,3715.0
313,37.0,0.0,5.0,22.0,0.0,6.0,1444.0,0.0,492.0,226350.0,3.9,65940.0,1284.0,0.0,306.0,1183.0,0.0,225.0,827.0,0.0,157.0,621.0,0.0,135.0,16102,0.3,3286,1827.0,0.030754122390633916,599.0
314,203.0,0.0,35.0,155.0,0.0,47.0,1420.0,0.0,485.0,411.0,0.0,119.0,85.0,0.0,26.0,63.0,0.0,20.0,117.0,0.0,36.0,207.0,0.0,137.0,1391,0.0,469,20816.0,0.3503983643587496,5371.0
315,195.0,0.0,35.0,148.0,0.0,46.0,24.0,0.0,7.0,146.0,0.0,38.0,9808.0,0.2,3165.0,8770.0,0.2,2839.0,9300.0,0.2,3075.0,7283.0,0.1,2071.0,17200,0.3,4656,20330.0,0.3422174648065613,5232.0
316,8.0,0.0,0.0,7.0,0.0,1.0,53.0,0.0,21.0,139.0,0.0,37.0,9571.0,0.2,3089.0,8471.0,0.2,2725.0,8417.0,0.2,2681.0,6861.0,0.1,1960.0,16899,0.3,4556,486.0,0.008180899552188332,139.0
317,25785.0,0.4,6565.0,25972.0,0.4,6968.0,49.0,0.0,18.0,7.0,0.0,1.0,237.0,0.0,76.0,299.0,0.0,114.0,883.0,0.0,394.0,422.0,0.0,111.0,301,0.0,100,199853.0,3.364150860501018,53369.0
318,21218.0,0.3,5328.0,21491.0,0.3,5667.0,4.0,0.0,3.0,1355.0,0.0,310.0,438.0,0.0,116.0,485.0,0.0,172.0,352.0,0.0,105.0,343.0,0.0,90.0,199431,3.5,55469,198279.0,3.3376555191529844,52995.0
319,20954.0,0.3,5259.0,21211.0,0.3,5588.0,814.0,0.0,213.0,1276.0,0.0,289.0,433.0,0.0,114.0,464.0,0.0,159.0,341.0,0.0,101.0,283.0,0.0,85.0,198356,3.5,55101,1574.0,0.026495341348033816,374.0
320,264.0,0.0,69.0,280.0,0.0,79.0,780.0,0.0,202.0,79.0,0.0,21.0,5.0,0.0,2.0,21.0,0.0,13.0,11.0,0.0,4.0,60.0,0.0,5.0,1075,0.0,368,100.0,0.0016833126650593274,27.0
321,375.0,0.0,64.0,399.0,0.0,58.0,34.0,0.0,11.0,10263.0,0.2,3194.0,1389.0,0.0,596.0,1074.0,0.0,379.0,1376.0,0.0,531.0,1053.0,0.0,348.0,105,0.0,30,93.0,0.0015654807785051746,27.0
322,312.0,0.0,51.0,321.0,0.0,48.0,800.0,0.0,244.0,10020.0,0.2,3119.0,1389.0,0.0,596.0,1074.0,0.0,379.0,1376.0,0.0,531.0,1053.0,0.0,348.0,92,0.0,27,7.0,0.00011783188655415293,0.0
323,63.0,0.0,13.0,78.0,0.0,10.0,744.0,0.0,235.0,243.0,0.0,75.0,1155.0,0.0,473.0,947.0,0.0,339.0,1169.0,0.0,470.0,865.0,0.0,309.0,13,0.0,3,1359.0,0.022876219118156262,268.0
324,4192.0,0.1,1173.0,4082.0,0.1,1243.0,56.0,0.0,9.0,439.0,0.0,168.0,234.0,0.0,123.0,127.0,0.0,40.0,207.0,0.0,61.0,188.0,0.0,39.0,1037,0.0,219,1226.0,0.020637413273627354,234.0
325,4124.0,0.1,1149.0,3985.0,0.1,1210.0,177.0,0.0,46.0,436.0,0.0,167.0,63152.0,1.1,18648.0,60551.0,1.1,18129.0,55414.0,1.0,16524.0,43684.0,0.9,13135.0,904,0.0,177,133.0,0.002238805844528906,34.0
326,68.0,0.0,24.0,97.0,0.0,33.0,169.0,0.0,45.0,3.0,0.0,1.0,59545.0,1.1,17507.0,57183.0,1.1,17025.0,52004.0,1.0,15424.0,40911.0,0.8,12269.0,133,0.0,42,8912.0,0.15001682471008726,2612.0
327,57142.0,0.9,16624.0,59416.0,0.9,17176.0,8.0,0.0,1.0,1306.0,0.0,378.0,58360.0,1.1,17145.0,55971.0,1.0,16637.0,50657.0,1.0,14996.0,39759.0,0.8,11893.0,16932,0.3,2402,8409.0,0.14154976200483885,2473.0
328,36339.0,0.6,10868.0,36385.0,0.6,10878.0,23344.0,0.4,6016.0,1306.0,0.0,378.0,1185.0,0.0,362.0,1212.0,0.0,388.0,1347.0,0.0,428.0,1152.0,0.0,376.0,16516,0.3,2285,503.0,0.008467062705248416,139.0
329,34813.0,0.6,10350.0,34902.0,0.6,10399.0,19474.0,0.3,4929.0,1025.0,0.0,342.0,591.0,0.0,172.0,580.0,0.0,151.0,514.0,0.0,131.0,489.0,0.0,129.0,416,0.0,117,599.0,0.010083042863705372,236.0
330,1526.0,0.0,518.0,1483.0,0.0,479.0,19224.0,0.3,4877.0,281.0,0.0,36.0,546.0,0.0,155.0,518.0,0.0,132.0,475.0,0.0,123.0,450.0,0.0,109.0,418,0.0,104,505.0,0.008500728958549603,179.0
331,521.0,0.0,203.0,488.0,0.0,181.0,250.0,0.0,52.0,71267.0,1.2,20866.0,45.0,0.0,17.0,62.0,0.0,19.0,39.0,0.0,8.0,39.0,0.0,20.0,363,0.0,92,94.0,0.001582313905155768,57.0
332,497.0,0.0,194.0,467.0,0.0,175.0,367.0,0.0,86.0,67138.0,1.2,19563.0,250.0,0.0,68.0,267.0,0.0,81.0,300.0,0.0,75.0,250.0,0.0,74.0,55,0.0,12,930.0,0.015654807785051746,276.0
333,24.0,0.0,9.0,21.0,0.0,6.0,317.0,0.0,77.0,65978.0,1.1,19214.0,249.0,0.0,68.0,263.0,0.0,78.0,293.0,0.0,74.0,245.0,0.0,71.0,1049,0.0,310,930.0,0.015654807785051746,276.0
334,52.0,0.0,13.0,43.0,0.0,26.0,50.0,0.0,9.0,1160.0,0.0,349.0,1.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,1.0,5.0,0.0,3.0,1049,0.0,310,808.0,0.013601166333679365,238.0
335,41.0,0.0,9.0,29.0,0.0,15.0,3503.0,0.1,1001.0,676.0,0.0,183.0,1326.0,0.0,457.0,1294.0,0.0,496.0,1445.0,0.0,509.0,1221.0,0.0,405.0,909,0.0,266,122.0,0.0020536414513723797,38.0
336,11.0,0.0,4.0,14.0,0.0,11.0,3410.0,0.1,985.0,612.0,0.0,166.0,1311.0,0.0,454.0,1271.0,0.0,491.0,1421.0,0.0,499.0,1200.0,0.0,396.0,140,0.0,44,52686.0,0.8868701107131572,15339.0
337,630.0,0.0,237.0,564.0,0.0,188.0,93.0,0.0,16.0,64.0,0.0,17.0,15.0,0.0,3.0,23.0,0.0,5.0,24.0,0.0,10.0,21.0,0.0,9.0,48057,0.9,14242,49752.0,0.8374817171203166,14469.0
338,467.0,0.0,171.0,453.0,0.0,148.0,56544.0,0.9,15945.0,321.0,0.0,95.0,52.0,0.0,15.0,36.0,0.0,14.0,32.0,0.0,5.0,17.0,0.0,5.0,45229,0.8,13326,48013.0,0.808208909874935,13826.0
339,163.0,0.0,66.0,111.0,0.0,40.0,32994.0,0.5,9575.0,311.0,0.0,90.0,49.0,0.0,14.0,36.0,0.0,14.0,31.0,0.0,5.0,15.0,0.0,3.0,43733,0.8,12823,1739.0,0.029272807245381706,643.0
340,19600.0,0.3,5303.0,21936.0,0.3,5903.0,31539.0,0.5,9149.0,10.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1496,0.0,503,493.0,0.008298731438742485,136.0
341,19600.0,0.3,5303.0,21936.0,0.3,5903.0,1455.0,0.0,426.0,1456.0,0.0,502.0,700.0,0.0,207.0,554.0,0.0,161.0,490.0,0.0,146.0,337.0,0.0,101.0,469,0.0,142,431.0,0.007255077586405701,115.0
342,13423.0,0.2,3529.0,15573.0,0.2,3918.0,476.0,0.0,189.0,1441.0,0.0,497.0,660.0,0.0,188.0,529.0,0.0,158.0,453.0,0.0,139.0,315.0,0.0,92.0,426,0.0,123,62.0,0.001043653852336783,21.0
343,6177.0,0.1,1774.0,6363.0,0.1,1985.0,441.0,0.0,178.0,15.0,0.0,5.0,40.0,0.0,19.0,25.0,0.0,3.0,37.0,0.0,7.0,22.0,0.0,9.0,43,0.0,19,277.0,0.004662776082214337,67.0
344,152123.0,2.5,40130.0,167136.0,2.6,45919.0,35.0,0.0,11.0,69.0,0.0,15.0,573.0,0.0,198.0,490.0,0.0,155.0,485.0,0.0,189.0,325.0,0.0,111.0,246,0.0,66,265.0,0.004460778562407218,61.0
345,87386.0,1.4,24145.0,95364.0,1.5,27089.0,44.0,0.0,16.0,61.0,0.0,13.0,556.0,0.0,193.0,465.0,0.0,143.0,445.0,0.0,174.0,308.0,0.0,106.0,240,0.0,64,12.0,0.0002019975198071193,6.0
346,209.0,0.0,57.0,211.0,0.0,69.0,33.0,0.0,12.0,8.0,0.0,2.0,17.0,0.0,5.0,25.0,0.0,12.0,40.0,0.0,15.0,17.0,0.0,5.0,6,0.0,2,1260.0,0.021209739579747526,416.0
347,1163.0,0.0,344.0,1135.0,0.0,365.0,11.0,0.0,4.0,783.0,0.0,240.0,115.0,0.0,24.0,147.0,0.0,46.0,144.0,0.0,45.0,134.0,0.0,41.0,1213,0.0,414,1211.0,0.020384916373868456,400.0
348,83.0,0.0,25.0,93.0,0.0,31.0,554.0,0.0,183.0,748.0,0.0,234.0,112.0,0.0,24.0,142.0,0.0,44.0,134.0,0.0,42.0,126.0,0.0,40.0,1183,0.0,403,49.0,0.0008248232058790704,16.0
349,63282.0,1.0,15559.0,70333.0,1.1,18365.0,431.0,0.0,129.0,35.0,0.0,6.0,3.0,0.0,0.0,5.0,0.0,2.0,10.0,0.0,3.0,8.0,0.0,1.0,30,0.0,11,22.0,0.00037032878631305206,10.0
350,62396.0,1.0,15313.0,69507.0,1.1,18138.0,123.0,0.0,54.0,688.0,0.0,234.0,17974.0,0.3,4721.0,16452.0,0.3,4407.0,14101.0,0.3,3503.0,8159.0,0.2,2163.0,32,0.0,3,20.0,0.00033666253301186554,9.0
351,138.0,0.0,44.0,124.0,0.0,45.0,22476.0,0.4,5982.0,669.0,0.0,224.0,15133.0,0.3,3883.0,14225.0,0.3,3760.0,12517.0,0.2,3069.0,7337.0,0.1,1918.0,30,0.0,2,2.0,3.366625330118655e-05,1.0
352,715.0,0.0,195.0,677.0,0.0,171.0,22476.0,0.4,5982.0,19.0,0.0,10.0,14877.0,0.3,3818.0,13958.0,0.3,3666.0,12276.0,0.2,3000.0,7136.0,0.1,1846.0,2,0.0,1,396.0,0.006665918153634938,101.0
353,33.0,0.0,7.0,25.0,0.0,11.0,15850.0,0.2,3988.0,136.0,0.0,34.0,256.0,0.0,65.0,267.0,0.0,94.0,241.0,0.0,69.0,201.0,0.0,72.0,389,0.0,128,373.0,0.006278756240671291,93.0
354,101165.0,1.7,20539.0,104700.0,1.7,20316.0,6626.0,0.1,1994.0,126.0,0.0,33.0,273.0,0.0,54.0,225.0,0.0,41.0,194.0,0.0,44.0,108.0,0.0,30.0,360,0.0,118,23.0,0.00038716191296364535,8.0
355,74260.0,1.2,14344.0,78750.0,1.2,14241.0,151265.0,2.4,42224.0,10.0,0.0,1.0,221.0,0.0,39.0,194.0,0.0,32.0,170.0,0.0,38.0,90.0,0.0,26.0,29,0.0,10,368.0,0.0061945906074183255,103.0
356,73963.0,1.2,14317.0,78463.0,1.2,14198.0,85548.0,1.3,24342.0,19807.0,0.3,5136.0,52.0,0.0,15.0,31.0,0.0,9.0,24.0,0.0,6.0,18.0,0.0,4.0,359,0.0,127,342.0,0.0057569293145029,97.0
357,297.0,0.0,27.0,287.0,0.0,43.0,1251.0,0.0,334.0,16881.0,0.3,4323.0,2568.0,0.0,784.0,2002.0,0.0,606.0,1390.0,0.0,390.0,714.0,0.0,215.0,339,0.0,119,26.0,0.0004376612929154252,6.0
358,26905.0,0.4,6195.0,25950.0,0.4,6075.0,206.0,0.0,48.0,16571.0,0.3,4257.0,2501.0,0.0,762.0,1937.0,0.0,589.0,1351.0,0.0,373.0,689.0,0.0,209.0,20,0.0,8,118.0,0.001986308944770006,37.0
359,26614.0,0.4,6172.0,25718.0,0.4,6018.0,1028.0,0.0,336.0,310.0,0.0,66.0,67.0,0.0,22.0,65.0,0.0,17.0,39.0,0.0,17.0,25.0,0.0,6.0,120,0.0,36,112.0,0.0018853101848664469,37.0
360,291.0,0.0,23.0,232.0,0.0,57.0,56.0,0.0,16.0,295.0,0.0,64.0,46243.0,0.8,12681.0,45553.0,0.8,13176.0,42296.0,0.8,11640.0,33301.0,0.7,9309.0,112,0.0,32,6.0,0.00010099875990355964,0.0
361,16088.0,0.3,3956.0,15548.0,0.2,3981.0,63176.0,1.0,17148.0,254.0,0.0,54.0,23377.0,0.4,6996.0,22523.0,0.4,7007.0,20767.0,0.4,6079.0,16102.0,0.3,4762.0,8,0.0,4,13153.0,0.22140611483525335,3031.0
362,15797.0,0.3,3867.0,15237.0,0.2,3904.0,61560.0,1.0,16693.0,41.0,0.0,10.0,21958.0,0.4,6538.0,21051.0,0.4,6518.0,19156.0,0.4,5578.0,14827.0,0.3,4348.0,10950,0.2,2661,12024.0,0.20240151484673352,2752.0
363,15548.0,0.3,3801.0,15010.0,0.2,3828.0,905.0,0.0,245.0,2631.0,0.0,749.0,1419.0,0.0,458.0,1472.0,0.0,489.0,1611.0,0.0,501.0,1275.0,0.0,414.0,9898,0.2,2407,11787.0,0.1984120638305429,2684.0
364,249.0,0.0,66.0,227.0,0.0,76.0,119.0,0.0,33.0,2568.0,0.0,734.0,356.0,0.0,136.0,371.0,0.0,139.0,293.0,0.0,91.0,183.0,0.0,63.0,9647,0.2,2324,237.0,0.003989451016190606,68.0
365,176.0,0.0,53.0,194.0,0.0,46.0,564.0,0.0,160.0,63.0,0.0,15.0,335.0,0.0,133.0,340.0,0.0,128.0,273.0,0.0,88.0,164.0,0.0,58.0,251,0.0,83,194.0,0.0032656265702150954,36.0
366,165.0,0.0,51.0,186.0,0.0,45.0,28.0,0.0,17.0,48962.0,0.8,13705.0,21.0,0.0,3.0,31.0,0.0,11.0,20.0,0.0,3.0,19.0,0.0,5.0,169,0.0,26,160.0,0.0026933002640949243,27.0
367,11.0,0.0,2.0,8.0,0.0,1.0,102586.0,1.6,20123.0,27092.0,0.5,8043.0,26.0,0.0,9.0,36.0,0.0,14.0,32.0,0.0,10.0,28.0,0.0,8.0,137,0.0,19,34.0,0.0005723263061201714,9.0
368,115.0,0.0,36.0,117.0,0.0,31.0,76422.0,1.2,14400.0,25742.0,0.4,7588.0,24.0,0.0,9.0,22.0,0.0,8.0,21.0,0.0,5.0,18.0,0.0,4.0,32,0.0,7,935.0,0.01573897341830471,243.0
369,94.0,0.0,25.0,105.0,0.0,29.0,76094.0,1.2,14345.0,1350.0,0.0,455.0,2.0,0.0,0.0,14.0,0.0,6.0,11.0,0.0,5.0,10.0,0.0,4.0,883,0.0,228,902.0,0.015183480238835135,235.0
370,21.0,0.0,11.0,12.0,0.0,2.0,328.0,0.0,55.0,366.0,0.0,137.0,416.0,0.0,135.0,389.0,0.0,123.0,342.0,0.0,107.0,226.0,0.0,72.0,854,0.0,217,33.0,0.0005554931794695781,8.0
371,190858.0,3.1,44360.0,191807.0,3.0,45518.0,26164.0,0.4,5723.0,340.0,0.0,129.0,322.0,0.0,102.0,303.0,0.0,89.0,270.0,0.0,80.0,155.0,0.0,50.0,29,0.0,11,48989.0,0.8246380414859139,13616.0
