Tabelle: 12711-0002
Total migration across the borders of the Länder: Germany,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
years, nationality, sex, age years;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Migration statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Germans;;;;;;;;;;;;;;;;;;Foreigners;;;;;;;;;;;;;;;;;;Total;;;;;;;;;;;;;;;;;
;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;
;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
;77 years;1035;e;1062;e;-27;e;1508;e;1553;e;-45;e;2543;e;2615;e;-72;e;330;e;463;e;-133;e;358;e;417;e;-59;e;688;e;880;e;-192;e;1365;e;1525;e;-160;e;1866;e;1970;e;-104;e;3231;e;3495;e;-264;e
;78 years;962;e;1002;e;-40;e;1364;e;1386;e;-22;e;2326;e;2388;e;-62;e;255;e;387;e;-132;e;356;e;350;e;6;e;611;e;737;e;-126;e;1217;e;1389;e;-172;e;1720;e;1736;e;-16;e;2937;e;3125;e;-188;e
;79 years;832;e;867;e;-35;e;1328;e;1374;e;-46;e;2160;e;2241;e;-81;e;216;e;327;e;-111;e;266;e;286;e;-20;e;482;e;613;e;-131;e;1048;e;1194;e;-146;e;1594;e;1660;e;-66;e;2642;e;2854;e;-212;e
;80 years;851;e;874;e;-23;e;1394;e;1445;e;-51;e;2245;e;2319;e;-74;e;206;e;332;e;-126;e;262;e;271;e;-9;e;468;e;603;e;-135;e;1057;e;1206;e;-149;e;1656;e;1716;e;-60;e;2713;e;2922;e;-209;e
;81 years;731;e;751;e;-20;e;1278;e;1309;e;-31;e;2009;e;2060;e;-51;e;156;e;295;e;-139;e;233;e;229;e;4;e;389;e;524;e;-135;e;887;e;1046;e;-159;e;1511;e;1538;e;-27;e;2398;e;2584;e;-186;e
;82 years;573;e;587;e;-14;e;1058;e;1079;e;-21;e;1631;e;1666;e;-35;e;135;e;221;e;-86;e;185;e;224;e;-39;e;320;e;445;e;-125;e;708;e;808;e;-100;e;1243;e;1303;e;-60;e;1951;e;2111;e;-160;e
;83 years;543;e;564;e;-21;e;1047;e;1073;e;-26;e;1590;e;1637;e;-47;e;121;e;183;e;-62;e;182;e;178;e;4;e;303;e;361;e;-58;e;664;e;747;e;-83;e;1229;e;1251;e;-22;e;1893;e;1998;e;-105;e
;84 years;499;e;521;e;-22;e;1065;e;1093;e;-28;e;1564;e;1614;e;-50;e;107;e;150;e;-43;e;146;e;145;e;1;e;253;e;295;e;-42;e;606;e;671;e;-65;e;1211;e;1238;e;-27;e;1817;e;1909;e;-92;e
;85 years;554;e;566;e;-12;e;1208;e;1239;e;-31;e;1762;e;1805;e;-43;e;86;e;148;e;-62;e;171;e;177;e;-6;e;257;e;325;e;-68;e;640;e;714;e;-74;e;1379;e;1416;e;-37;e;2019;e;2130;e;-111;e
;86 years;520;e;541;e;-21;e;1180;e;1220;e;-40;e;1700;e;1761;e;-61;e;54;e;102;e;-48;e;95;e;111;e;-16;e;149;e;213;e;-64;e;574;e;643;e;-69;e;1275;e;1331;e;-56;e;1849;e;1974;e;-125;e
;87 years;472;e;486;e;-14;e;1136;e;1173;e;-37;e;1608;e;1659;e;-51;e;57;e;74;e;-17;e;108;e;117;e;-9;e;165;e;191;e;-26;e;529;e;560;e;-31;e;1244;e;1290;e;-46;e;1773;e;1850;e;-77;e
;88 years;389;e;395;e;-6;e;1049;e;1085;e;-36;e;1438;e;1480;e;-42;e;33;e;75;e;-42;e;79;e;90;e;-11;e;112;e;165;e;-53;e;422;e;470;e;-48;e;1128;e;1175;e;-47;e;1550;e;1645;e;-95;e
;89 years;346;e;360;e;-14;e;1006;e;1022;e;-16;e;1352;e;1382;e;-30;e;32;e;45;e;-13;e;84;e;83;e;1;e;116;e;128;e;-12;e;378;e;405;e;-27;e;1090;e;1105;e;-15;e;1468;e;1510;e;-42;e
;90 years;280;e;293;e;-13;e;858;e;900;e;-42;e;1138;e;1193;e;-55;e;17;e;56;e;-39;e;58;e;72;e;-14;e;75;e;128;e;-53;e;297;e;349;e;-52;e;916;e;972;e;-56;e;1213;e;1321;e;-108;e
;91 years;203;e;215;e;-12;e;724;e;743;e;-19;e;927;e;958;e;-31;e;19;e;27;e;-8;e;41;e;62;e;-21;e;60;e;89;e;-29;e;222;e;242;e;-20;e;765;e;805;e;-40;e;987;e;1047;e;-60;e
;92 years;178;e;184;e;-6;e;615;e;632;e;-17;e;793;e;816;e;-23;e;19;e;21;e;-2;e;24;e;32;e;-8;e;43;e;53;e;-10;e;197;e;205;e;-8;e;639;e;664;e;-25;e;836;e;869;e;-33;e
;93 years;145;e;153;e;-8;e;558;e;561;e;-3;e;703;e;714;e;-11;e;9;e;14;e;-5;e;12;e;28;e;-16;e;21;e;42;e;-21;e;154;e;167;e;-13;e;570;e;589;e;-19;e;724;e;756;e;-32;e
;94 years;111;e;109;e;2;e;457;e;470;e;-13;e;568;e;579;e;-11;e;9;e;18;e;-9;e;15;e;34;e;-19;e;24;e;52;e;-28;e;120;e;127;e;-7;e;472;e;504;e;-32;e;592;e;631;e;-39;e
;95 years and over;168;e;181;e;-13;e;805;e;836;e;-31;e;973;e;1017;e;-44;e;21;e;62;e;-41;e;48;e;117;e;-69;e;69;e;179;e;-110;e;189;e;243;e;-54;e;853;e;953;e;-100;e;1042;e;1196;e;-154;e
;Total;510678;e;519196;e;-8518;e;509980;e;519022;e;-9042;e;1020658;e;1038218;e;-17560;e;1439762;e;698820;e;740942;e;802603;e;386583;e;416020;e;2242365;e;1085403;e;1156962;e;1950440;e;1218016;e;732424;e;1312583;e;905605;e;406978;e;3263023;e;2123621;e;1139402;e
2016;under 1 year;4293;e;3737;e;556;e;3958;e;3437;e;521;e;8251;e;7174;e;1077;e;4134;e;2076;e;2058;e;3838;e;2017;e;1821;e;7972;e;4093;e;3879;e;8427;e;5813;e;2614;e;7796;e;5454;e;2342;e;16223;e;11267;e;4956;e
;1 year;8093;e;8008;e;85;e;7719;e;7621;e;98;e;15812;e;15629;e;183;e;12868;e;6663;e;6205;e;11687;e;5918;e;5769;e;24555;e;12581;e;11974;e;20961;e;14671;e;6290;e;19406;e;13539;e;5867;e;40367;e;28210;e;12157;e
;2 years;6651;e;6895;e;-244;e;6223;e;6475;e;-252;e;12874;e;13370;e;-496;e;13199;e;6416;e;6783;e;12263;e;5916;e;6347;e;25462;e;12332;e;13130;e;19850;e;13311;e;6539;e;18486;e;12391;e;6095;e;38336;e;25702;e;12634;e
;3 years;5566;e;5996;e;-430;e;5345;e;5648;e;-303;e;10911;e;11644;e;-733;e;12459;e;6126;e;6333;e;11461;e;5604;e;5857;e;23920;e;11730;e;12190;e;18025;e;12122;e;5903;e;16806;e;11252;e;5554;e;34831;e;23374;e;11457;e
;4 years;4826;e;5224;e;-398;e;4526;e;4842;e;-316;e;9352;e;10066;e;-714;e;12489;e;6091;e;6398;e;11150;e;5340;e;5810;e;23639;e;11431;e;12208;e;17315;e;11315;e;6000;e;15676;e;10182;e;5494;e;32991;e;21497;e;11494;e
;5 years;4260;e;4744;e;-484;e;4014;e;4497;e;-483;e;8274;e;9241;e;-967;e;11802;e;5714;e;6088;e;10581;e;5152;e;5429;e;22383;e;10866;e;11517;e;16062;e;10458;e;5604;e;14595;e;9649;e;4946;e;30657;e;20107;e;10550;e
;6 years;4273;e;4967;e;-694;e;4128;e;4768;e;-640;e;8401;e;9735;e;-1334;e;11510;e;5719;e;5791;e;10204;e;5123;e;5081;e;21714;e;10842;e;10872;e;15783;e;10686;e;5097;e;14332;e;9891;e;4441;e;30115;e;20577;e;9538;e
;7 years;3471;e;3862;e;-391;e;3166;e;3567;e;-401;e;6637;e;7429;e;-792;e;10968;e;5126;e;5842;e;9941;e;4778;e;5163;e;20909;e;9904;e;11005;e;14439;e;8988;e;5451;e;13107;e;8345;e;4762;e;27546;e;17333;e;10213;e
;8 years;3155;e;3418;e;-263;e;3024;e;3220;e;-196;e;6179;e;6638;e;-459;e;10702;e;4732;e;5970;e;9498;e;4213;e;5285;e;20200;e;8945;e;11255;e;13857;e;8150;e;5707;e;12522;e;7433;e;5089;e;26379;e;15583;e;10796;e
;9 years;2959;e;3161;e;-202;e;2954;e;3168;e;-214;e;5913;e;6329;e;-416;e;9662;e;4346;e;5316;e;8617;e;3955;e;4662;e;18279;e;8301;e;9978;e;12621;e;7507;e;5114;e;11571;e;7123;e;4448;e;24192;e;14630;e;9562;e
;10 years;3070;e;3318;e;-248;e;3023;e;3239;e;-216;e;6093;e;6557;e;-464;e;9439;e;4190;e;5249;e;8117;e;3728;e;4389;e;17556;e;7918;e;9638;e;12509;e;7508;e;5001;e;11140;e;6967;e;4173;e;23649;e;14475;e;9174;e
;11 years;2739;e;2911;e;-172;e;2663;e;2824;e;-161;e;5402;e;5735;e;-333;e;8841;e;4070;e;4771;e;7669;e;3497;e;4172;e;16510;e;7567;e;8943;e;11580;e;6981;e;4599;e;10332;e;6321;e;4011;e;21912;e;13302;e;8610;e
;12 years;2729;e;2927;e;-198;e;2563;e;2703;e;-140;e;5292;e;5630;e;-338;e;8451;e;3956;e;4495;e;7144;e;3350;e;3794;e;15595;e;7306;e;8289;e;11180;e;6883;e;4297;e;9707;e;6053;e;3654;e;20887;e;12936;e;7951;e
;13 years;2577;e;2777;e;-200;e;2477;e;2655;e;-178;e;5054;e;5432;e;-378;e;8542;e;3862;e;4680;e;7006;e;3263;e;3743;e;15548;e;7125;e;8423;e;11119;e;6639;e;4480;e;9483;e;5918;e;3565;e;20602;e;12557;e;8045;e
;14 years;2564;e;2706;e;-142;e;2438;e;2634;e;-196;e;5002;e;5340;e;-338;e;9071;e;3920;e;5151;e;6478;e;3003;e;3475;e;15549;e;6923;e;8626;e;11635;e;6626;e;5009;e;8916;e;5637;e;3279;e;20551;e;12263;e;8288;e
;15 years;2417;e;2567;e;-150;e;2522;e;2618;e;-96;e;4939;e;5185;e;-246;e;11098;e;4448;e;6650;e;6762;e;3116;e;3646;e;17860;e;7564;e;10296;e;13515;e;7015;e;6500;e;9284;e;5734;e;3550;e;22799;e;12749;e;10050;e
;16 years;2952;e;3071;e;-119;e;3061;e;3241;e;-180;e;6013;e;6312;e;-299;e;17268;e;6241;e;11027;e;7947;e;3438;e;4509;e;25215;e;9679;e;15536;e;20220;e;9312;e;10908;e;11008;e;6679;e;4329;e;31228;e;15991;e;15237;e
;17 years;3340;e;3558;e;-218;e;3661;e;3855;e;-194;e;7001;e;7413;e;-412;e;23650;e;8711;e;14939;e;8280;e;3983;e;4297;e;31930;e;12694;e;19236;e;26990;e;12269;e;14721;e;11941;e;7838;e;4103;e;38931;e;20107;e;18824;e
;18 years;7786;e;8306;e;-520;e;9897;e;10166;e;-269;e;17683;e;18472;e;-789;e;27500;e;11426;e;16074;e;12246;e;5448;e;6798;e;39746;e;16874;e;22872;e;35286;e;19732;e;15554;e;22143;e;15614;e;6529;e;57429;e;35346;e;22083;e
;19 years;13953;e;15167;e;-1214;e;19525;e;20194;e;-669;e;33478;e;35361;e;-1883;e;36459;e;19524;e;16935;e;20126;e;8883;e;11243;e;56585;e;28407;e;28178;e;50412;e;34691;e;15721;e;39651;e;29077;e;10574;e;90063;e;63768;e;26295;e
;20 years;15670;e;17411;e;-1741;e;21481;e;22562;e;-1081;e;37151;e;39973;e;-2822;e;40679;e;25143;e;15536;e;25843;e;13166;e;12677;e;66522;e;38309;e;28213;e;56349;e;42554;e;13795;e;47324;e;35728;e;11596;e;103673;e;78282;e;25391;e
;21 years;15216;e;17375;e;-2159;e;19060;e;20301;e;-1241;e;34276;e;37676;e;-3400;e;42573;e;30037;e;12536;e;28937;e;18078;e;10859;e;71510;e;48115;e;23395;e;57789;e;47412;e;10377;e;47997;e;38379;e;9618;e;105786;e;85791;e;19995;e
;22 years;16307;e;18826;e;-2519;e;19096;e;20515;e;-1419;e;35403;e;39341;e;-3938;e;44268;e;31492;e;12776;e;29310;e;19708;e;9602;e;73578;e;51200;e;22378;e;60575;e;50318;e;10257;e;48406;e;40223;e;8183;e;108981;e;90541;e;18440;e
;23 years;17525;e;20529;e;-3004;e;20888;e;22534;e;-1646;e;38413;e;43063;e;-4650;e;45137;e;32434;e;12703;e;29650;e;18683;e;10967;e;74787;e;51117;e;23670;e;62662;e;52963;e;9699;e;50538;e;41217;e;9321;e;113200;e;94180;e;19020;e
;24 years;18345;e;21568;e;-3223;e;21740;e;23435;e;-1695;e;40085;e;45003;e;-4918;e;45414;e;33314;e;12100;e;29066;e;18396;e;10670;e;74480;e;51710;e;22770;e;63759;e;54882;e;8877;e;50806;e;41831;e;8975;e;114565;e;96713;e;17852;e
;25 years;20022;e;23597;e;-3575;e;22731;e;24745;e;-2014;e;42753;e;48342;e;-5589;e;44670;e;33149;e;11521;e;27684;e;17346;e;10338;e;72354;e;50495;e;21859;e;64692;e;56746;e;7946;e;50415;e;42091;e;8324;e;115107;e;98837;e;16270;e
;26 years;22733;e;26740;e;-4007;e;24177;e;26423;e;-2246;e;46910;e;53163;e;-6253;e;45965;e;35184;e;10781;e;27363;e;17389;e;9974;e;73328;e;52573;e;20755;e;68698;e;61924;e;6774;e;51540;e;43812;e;7728;e;120238;e;105736;e;14502;e
;27 years;22204;e;26027;e;-3823;e;22064;e;24160;e;-2096;e;44268;e;50187;e;-5919;e;43279;e;33277;e;10002;e;25424;e;15780;e;9644;e;68703;e;49057;e;19646;e;65483;e;59304;e;6179;e;47488;e;39940;e;7548;e;112971;e;99244;e;13727;e
;28 years;21205;e;24904;e;-3699;e;19664;e;21789;e;-2125;e;40869;e;46693;e;-5824;e;41826;e;32688;e;9138;e;23052;e;14741;e;8311;e;64878;e;47429;e;17449;e;63031;e;57592;e;5439;e;42716;e;36530;e;6186;e;105747;e;94122;e;11625;e
;29 years;18816;e;22369;e;-3553;e;16770;e;18543;e;-1773;e;35586;e;40912;e;-5326;e;38146;e;30193;e;7953;e;21415;e;13489;e;7926;e;59561;e;43682;e;15879;e;56962;e;52562;e;4400;e;38185;e;32032;e;6153;e;95147;e;84594;e;10553;e
;30 years;17361;e;20820;e;-3459;e;14996;e;16484;e;-1488;e;32357;e;37304;e;-4947;e;35542;e;28307;e;7235;e;19947;e;12332;e;7615;e;55489;e;40639;e;14850;e;52903;e;49127;e;3776;e;34943;e;28816;e;6127;e;87846;e;77943;e;9903;e
;31 years;15333;e;18523;e;-3190;e;13138;e;14450;e;-1312;e;28471;e;32973;e;-4502;e;34425;e;27339;e;7086;e;18681;e;11426;e;7255;e;53106;e;38765;e;14341;e;49758;e;45862;e;3896;e;31819;e;25876;e;5943;e;81577;e;71738;e;9839;e
;32 years;14094;e;17255;e;-3161;e;11618;e;12766;e;-1148;e;25712;e;30021;e;-4309;e;30868;e;24819;e;6049;e;16912;e;10564;e;6348;e;47780;e;35383;e;12397;e;44962;e;42074;e;2888;e;28530;e;23330;e;5200;e;73492;e;65404;e;8088;e
;33 years;12793;e;15632;e;-2839;e;10606;e;11590;e;-984;e;23399;e;27222;e;-3823;e;28590;e;23246;e;5344;e;15711;e;9727;e;5984;e;44301;e;32973;e;11328;e;41383;e;38878;e;2505;e;26317;e;21317;e;5000;e;67700;e;60195;e;7505;e
;34 years;12008;e;14672;e;-2664;e;9576;e;10481;e;-905;e;21584;e;25153;e;-3569;e;27379;e;22292;e;5087;e;14448;e;9116;e;5332;e;41827;e;31408;e;10419;e;39387;e;36964;e;2423;e;24024;e;19597;e;4427;e;63411;e;56561;e;6850;e
;35 years;10838;e;13369;e;-2531;e;8620;e;9411;e;-791;e;19458;e;22780;e;-3322;e;25531;e;20987;e;4544;e;13471;e;8433;e;5038;e;39002;e;29420;e;9582;e;36369;e;34356;e;2013;e;22091;e;17844;e;4247;e;58460;e;52200;e;6260;e
;36 years;10105;e;12549;e;-2444;e;7845;e;8548;e;-703;e;17950;e;21097;e;-3147;e;25769;e;21306;e;4463;e;13233;e;8386;e;4847;e;39002;e;29692;e;9310;e;35874;e;33855;e;2019;e;21078;e;16934;e;4144;e;56952;e;50789;e;6163;e
;37 years;8887;e;11003;e;-2116;e;6882;e;7656;e;-774;e;15769;e;18659;e;-2890;e;23357;e;19237;e;4120;e;11945;e;7614;e;4331;e;35302;e;26851;e;8451;e;32244;e;30240;e;2004;e;18827;e;15270;e;3557;e;51071;e;45510;e;5561;e
;38 years;8017;e;10128;e;-2111;e;5874;e;6552;e;-678;e;13891;e;16680;e;-2789;e;22581;e;18813;e;3768;e;11512;e;7172;e;4340;e;34093;e;25985;e;8108;e;30598;e;28941;e;1657;e;17386;e;13724;e;3662;e;47984;e;42665;e;5319;e
;39 years;7133;e;8901;e;-1768;e;5251;e;5878;e;-627;e;12384;e;14779;e;-2395;e;21504;e;18121;e;3383;e;11043;e;7183;e;3860;e;32547;e;25304;e;7243;e;28637;e;27022;e;1615;e;16294;e;13061;e;3233;e;44931;e;40083;e;4848;e
;40 years;6394;e;8131;e;-1737;e;4730;e;5316;e;-586;e;11124;e;13447;e;-2323;e;20435;e;17306;e;3129;e;10529;e;6708;e;3821;e;30964;e;24014;e;6950;e;26829;e;25437;e;1392;e;15259;e;12024;e;3235;e;42088;e;37461;e;4627;e
;41 years;5727;e;7311;e;-1584;e;3980;e;4561;e;-581;e;9707;e;11872;e;-2165;e;20362;e;17345;e;3017;e;10087;e;6678;e;3409;e;30449;e;24023;e;6426;e;26089;e;24656;e;1433;e;14067;e;11239;e;2828;e;40156;e;35895;e;4261;e
;42 years;5425;e;6860;e;-1435;e;3828;e;4269;e;-441;e;9253;e;11129;e;-1876;e;18885;e;16306;e;2579;e;9699;e;6413;e;3286;e;28584;e;22719;e;5865;e;24310;e;23166;e;1144;e;13527;e;10682;e;2845;e;37837;e;33848;e;3989;e
;43 years;4860;e;6171;e;-1311;e;3666;e;4050;e;-384;e;8526;e;10221;e;-1695;e;17332;e;14782;e;2550;e;9192;e;6113;e;3079;e;26524;e;20895;e;5629;e;22192;e;20953;e;1239;e;12858;e;10163;e;2695;e;35050;e;31116;e;3934;e
;44 years;5150;e;6493;e;-1343;e;3605;e;4052;e;-447;e;8755;e;10545;e;-1790;e;16775;e;14270;e;2505;e;8582;e;5924;e;2658;e;25357;e;20194;e;5163;e;21925;e;20763;e;1162;e;12187;e;9976;e;2211;e;34112;e;30739;e;3373;e
;45 years;5319;e;6721;e;-1402;e;3644;e;4115;e;-471;e;8963;e;10836;e;-1873;e;16062;e;13696;e;2366;e;8365;e;5661;e;2704;e;24427;e;19357;e;5070;e;21381;e;20417;e;964;e;12009;e;9776;e;2233;e;33390;e;30193;e;3197;e
;46 years;5288;e;6677;e;-1389;e;3797;e;4225;e;-428;e;9085;e;10902;e;-1817;e;15516;e;13361;e;2155;e;8037;e;5531;e;2506;e;23553;e;18892;e;4661;e;20804;e;20038;e;766;e;11834;e;9756;e;2078;e;32638;e;29794;e;2844;e
;47 years;5352;e;6769;e;-1417;e;3960;e;4495;e;-535;e;9312;e;11264;e;-1952;e;14406;e;12664;e;1742;e;7510;e;5263;e;2247;e;21916;e;17927;e;3989;e;19758;e;19433;e;325;e;11470;e;9758;e;1712;e;31228;e;29191;e;2037;e
;48 years;5561;e;6919;e;-1358;e;4219;e;4676;e;-457;e;9780;e;11595;e;-1815;e;14067;e;12154;e;1913;e;7467;e;5309;e;2158;e;21534;e;17463;e;4071;e;19628;e;19073;e;555;e;11686;e;9985;e;1701;e;31314;e;29058;e;2256;e
;49 years;5371;e;6709;e;-1338;e;4223;e;4671;e;-448;e;9594;e;11380;e;-1786;e;12748;e;10988;e;1760;e;6549;e;4618;e;1931;e;19297;e;15606;e;3691;e;18119;e;17697;e;422;e;10772;e;9289;e;1483;e;28891;e;26986;e;1905;e
;50 years;5308;e;6607;e;-1299;e;4145;e;4668;e;-523;e;9453;e;11275;e;-1822;e;10720;e;9269;e;1451;e;5751;e;4140;e;1611;e;16471;e;13409;e;3062;e;16028;e;15876;e;152;e;9896;e;8808;e;1088;e;25924;e;24684;e;1240;e
;51 years;5079;e;6261;e;-1182;e;4113;e;4544;e;-431;e;9192;e;10805;e;-1613;e;10016;e;8641;e;1375;e;5446;e;3946;e;1500;e;15462;e;12587;e;2875;e;15095;e;14902;e;193;e;9559;e;8490;e;1069;e;24654;e;23392;e;1262;e
;52 years;4999;e;6134;e;-1135;e;3958;e;4362;e;-404;e;8957;e;10496;e;-1539;e;9139;e;8258;e;881;e;4896;e;3653;e;1243;e;14035;e;11911;e;2124;e;14138;e;14392;e;-254;e;8854;e;8015;e;839;e;22992;e;22407;e;585;e
;53 years;4682;e;5747;e;-1065;e;3910;e;4252;e;-342;e;8592;e;9999;e;-1407;e;8118;e;7271;e;847;e;4746;e;3675;e;1071;e;12864;e;10946;e;1918;e;12800;e;13018;e;-218;e;8656;e;7927;e;729;e;21456;e;20945;e;511;e
;54 years;4274;e;5233;e;-959;e;3548;e;3854;e;-306;e;7822;e;9087;e;-1265;e;7365;e;6784;e;581;e;4210;e;3257;e;953;e;11575;e;10041;e;1534;e;11639;e;12017;e;-378;e;7758;e;7111;e;647;e;19397;e;19128;e;269;e
;55 years;4058;e;5028;e;-970;e;3347;e;3629;e;-282;e;7405;e;8657;e;-1252;e;6651;e;6106;e;545;e;3863;e;3087;e;776;e;10514;e;9193;e;1321;e;10709;e;11134;e;-425;e;7210;e;6716;e;494;e;17919;e;17850;e;69;e
;56 years;3736;e;4523;e;-787;e;3042;e;3313;e;-271;e;6778;e;7836;e;-1058;e;6613;e;5922;e;691;e;3780;e;2949;e;831;e;10393;e;8871;e;1522;e;10349;e;10445;e;-96;e;6822;e;6262;e;560;e;17171;e;16707;e;464;e
;57 years;3302;e;4022;e;-720;e;2879;e;3120;e;-241;e;6181;e;7142;e;-961;e;5461;e;5068;e;393;e;3188;e;2648;e;540;e;8649;e;7716;e;933;e;8763;e;9090;e;-327;e;6067;e;5768;e;299;e;14830;e;14858;e;-28;e
;58 years;3002;e;3619;e;-617;e;2551;e;2764;e;-213;e;5553;e;6383;e;-830;e;4834;e;4475;e;359;e;2896;e;2504;e;392;e;7730;e;6979;e;751;e;7836;e;8094;e;-258;e;5447;e;5268;e;179;e;13283;e;13362;e;-79;e
;59 years;2678;e;3273;e;-595;e;2400;e;2636;e;-236;e;5078;e;5909;e;-831;e;4122;e;3901;e;221;e;2699;e;2409;e;290;e;6821;e;6310;e;511;e;6800;e;7174;e;-374;e;5099;e;5045;e;54;e;11899;e;12219;e;-320;e
;60 years;2568;e;3113;e;-545;e;2346;e;2489;e;-143;e;4914;e;5602;e;-688;e;3584;e;3570;e;14;e;2392;e;2109;e;283;e;5976;e;5679;e;297;e;6152;e;6683;e;-531;e;4738;e;4598;e;140;e;10890;e;11281;e;-391;e
;61 years;2617;e;3020;e;-403;e;2370;e;2544;e;-174;e;4987;e;5564;e;-577;e;3076;e;3048;e;28;e;2183;e;1992;e;191;e;5259;e;5040;e;219;e;5693;e;6068;e;-375;e;4553;e;4536;e;17;e;10246;e;10604;e;-358;e
;62 years;2297;e;2747;e;-450;e;2347;e;2507;e;-160;e;4644;e;5254;e;-610;e;2534;e;2475;e;59;e;1898;e;1708;e;190;e;4432;e;4183;e;249;e;4831;e;5222;e;-391;e;4245;e;4215;e;30;e;9076;e;9437;e;-361;e
;63 years;2764;e;3204;e;-440;e;2715;e;2870;e;-155;e;5479;e;6074;e;-595;e;1979;e;2057;e;-78;e;1612;e;1582;e;30;e;3591;e;3639;e;-48;e;4743;e;5261;e;-518;e;4327;e;4452;e;-125;e;9070;e;9713;e;-643;e
;64 years;2839;e;3195;e;-356;e;2636;e;2753;e;-117;e;5475;e;5948;e;-473;e;1698;e;1707;e;-9;e;1504;e;1453;e;51;e;3202;e;3160;e;42;e;4537;e;4902;e;-365;e;4140;e;4206;e;-66;e;8677;e;9108;e;-431;e
;65 years;2635;e;2987;e;-352;e;2473;e;2607;e;-134;e;5108;e;5594;e;-486;e;1374;e;1550;e;-176;e;1252;e;1302;e;-50;e;2626;e;2852;e;-226;e;4009;e;4537;e;-528;e;3725;e;3909;e;-184;e;7734;e;8446;e;-712;e
;66 years;2579;e;2945;e;-366;e;2305;e;2426;e;-121;e;4884;e;5371;e;-487;e;1287;e;1525;e;-238;e;1304;e;1361;e;-57;e;2591;e;2886;e;-295;e;3866;e;4470;e;-604;e;3609;e;3787;e;-178;e;7475;e;8257;e;-782;e
;67 years;2098;e;2407;e;-309;e;1976;e;2076;e;-100;e;4074;e;4483;e;-409;e;911;e;1116;e;-205;e;1058;e;1177;e;-119;e;1969;e;2293;e;-324;e;3009;e;3523;e;-514;e;3034;e;3253;e;-219;e;6043;e;6776;e;-733;e
;68 years;1764;e;2023;e;-259;e;1658;e;1783;e;-125;e;3422;e;3806;e;-384;e;846;e;986;e;-140;e;901;e;1006;e;-105;e;1747;e;1992;e;-245;e;2610;e;3009;e;-399;e;2559;e;2789;e;-230;e;5169;e;5798;e;-629;e
;69 years;1516;e;1708;e;-192;e;1470;e;1534;e;-64;e;2986;e;3242;e;-256;e;761;e;899;e;-138;e;820;e;867;e;-47;e;1581;e;1766;e;-185;e;2277;e;2607;e;-330;e;2290;e;2401;e;-111;e;4567;e;5008;e;-441;e
;70 years;1313;e;1512;e;-199;e;1236;e;1340;e;-104;e;2549;e;2852;e;-303;e;636;e;808;e;-172;e;700;e;814;e;-114;e;1336;e;1622;e;-286;e;1949;e;2320;e;-371;e;1936;e;2154;e;-218;e;3885;e;4474;e;-589;e
;71 years;1103;e;1244;e;-141;e;1102;e;1186;e;-84;e;2205;e;2430;e;-225;e;572;e;693;e;-121;e;672;e;616;e;56;e;1244;e;1309;e;-65;e;1675;e;1937;e;-262;e;1774;e;1802;e;-28;e;3449;e;3739;e;-290;e
;72 years;1353;e;1513;e;-160;e;1399;e;1493;e;-94;e;2752;e;3006;e;-254;e;413;e;578;e;-165;e;538;e;574;e;-36;e;951;e;1152;e;-201;e;1766;e;2091;e;-325;e;1937;e;2067;e;-130;e;3703;e;4158;e;-455;e
;73 years;1342;e;1497;e;-155;e;1401;e;1483;e;-82;e;2743;e;2980;e;-237;e;389;e;548;e;-159;e;456;e;497;e;-41;e;845;e;1045;e;-200;e;1731;e;2045;e;-314;e;1857;e;1980;e;-123;e;3588;e;4025;e;-437;e
;74 years;1239;e;1337;e;-98;e;1331;e;1420;e;-89;e;2570;e;2757;e;-187;e;344;e;527;e;-183;e;417;e;480;e;-63;e;761;e;1007;e;-246;e;1583;e;1864;e;-281;e;1748;e;1900;e;-152;e;3331;e;3764;e;-433;e
;75 years;1268;e;1389;e;-121;e;1618;e;1751;e;-133;e;2886;e;3140;e;-254;e;340;e;498;e;-158;e;379;e;388;e;-9;e;719;e;886;e;-167;e;1608;e;1887;e;-279;e;1997;e;2139;e;-142;e;3605;e;4026;e;-421;e
